Artifact Kind,Schema Name,Schema Path,JSON Schema,Fused,Fused ClassNames,Fused ClassName CSS Tokens
property,exifData,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/exifData.schema.json,✅,✅,✅,✅
property,expectedPrognosis,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/expectedPrognosis.schema.json,✅,✅,✅,✅
property,expectsAcceptanceOf,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/expectsAcceptanceOf.schema.json,✅,✅,✅,✅
property,experienceRequirements,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/experienceRequirements.schema.json,✅,✅,✅,✅
property,expertConsiderations,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/expertConsiderations.schema.json,✅,✅,✅,✅
property,expires,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/expires.schema.json,✅,✅,✅,✅
property,expressedIn,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/expressedIn.schema.json,✅,✅,✅,✅
property,extendedAddress,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/extendedAddress.schema.json,✅,✅,✅,✅
property,familyName,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/familyName.schema.json,✅,✅,✅,✅
property,fatContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/fatContent.schema.json,✅,✅,✅,✅
property,faxNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/faxNumber.schema.json,✅,✅,✅,✅
property,featureList,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/featureList.schema.json,✅,✅,✅,✅
property,feesAndCommissionsSpecification,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/feesAndCommissionsSpecification.schema.json,✅,✅,✅,✅
property,fiberContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/fiberContent.schema.json,✅,✅,✅,✅
property,fileFormat,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/fileFormat.schema.json,✅,✅,✅,✅
property,fileSize,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/fileSize.schema.json,✅,✅,✅,✅
property,firstAppearance,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/firstAppearance.schema.json,✅,✅,✅,✅
property,firstPerformance,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/firstPerformance.schema.json,✅,✅,✅,✅
property,floorLimit,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/floorLimit.schema.json,✅,✅,✅,✅
property,follows,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/follows.schema.json,✅,✅,✅,✅
property,followup,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/followup.schema.json,✅,✅,✅,✅
property,foodWarning,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/foodWarning.schema.json,✅,✅,✅,✅
property,founder,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/founder.schema.json,✅,✅,✅,✅
property,founders,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/founders.schema.json,✅,✅,✅,✅
property,foundingDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/foundingDate.schema.json,✅,✅,✅,✅
property,foundingLocation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/foundingLocation.schema.json,✅,✅,✅,✅
property,free,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/free.schema.json,✅,✅,✅,✅
property,freeShippingThreshold,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/freeShippingThreshold.schema.json,✅,✅,✅,✅
property,frequency,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/frequency.schema.json,✅,✅,✅,✅
property,fulfillmentType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/fulfillmentType.schema.json,✅,✅,✅,✅
property,fundedItem,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/fundedItem.schema.json,✅,✅,✅,✅
property,funder,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/funder.schema.json,✅,✅,✅,✅
property,funding,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/funding.schema.json,✅,✅,✅,✅
property,gender,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gender.schema.json,✅,✅,✅,✅
property,genre,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/genre.schema.json,✅,✅,✅,✅
property,geo,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geo.schema.json,✅,✅,✅,✅
property,geoContains,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoContains.schema.json,✅,✅,✅,✅
property,geoCoveredBy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoCoveredBy.schema.json,✅,✅,✅,✅
property,geoCovers,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoCovers.schema.json,✅,✅,✅,✅
property,geoCrosses,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoCrosses.schema.json,✅,✅,✅,✅
property,geoDisjoint,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoDisjoint.schema.json,✅,✅,✅,✅
property,geoEquals,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoEquals.schema.json,✅,✅,✅,✅
property,geographicArea,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geographicArea.schema.json,✅,✅,✅,✅
property,geoIntersects,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoIntersects.schema.json,✅,✅,✅,✅
property,geoOverlaps,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoOverlaps.schema.json,✅,✅,✅,✅
property,geoTouches,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoTouches.schema.json,✅,✅,✅,✅
property,geoWithin,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/geoWithin.schema.json,✅,✅,✅,✅
property,givenName,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/givenName.schema.json,✅,✅,✅,✅
property,globalLocationNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/globalLocationNumber.schema.json,✅,✅,✅,✅
property,gracePeriod,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gracePeriod.schema.json,✅,✅,✅,✅
property,gtin,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gtin.schema.json,✅,✅,✅,✅
property,gtin12,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gtin12.schema.json,✅,✅,✅,✅
property,gtin13,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gtin13.schema.json,✅,✅,✅,✅
property,gtin14,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gtin14.schema.json,✅,✅,✅,✅
property,gtin8,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/gtin8.schema.json,✅,✅,✅,✅
property,guideline,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/guideline.schema.json,✅,✅,✅,✅
property,guidelineDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/guidelineDate.schema.json,✅,✅,✅,✅
property,guidelineSubject,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/guidelineSubject.schema.json,✅,✅,✅,✅
property,handlingTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/handlingTime.schema.json,✅,✅,✅,✅
property,hasAdultConsideration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasAdultConsideration.schema.json,✅,✅,✅,✅
property,hasBioChemEntityPart,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasBioChemEntityPart.schema.json,✅,✅,✅,✅
property,hasBioPolymerSequence,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasBioPolymerSequence.schema.json,✅,✅,✅,✅
property,hasBroadcastChannel,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasBroadcastChannel.schema.json,✅,✅,✅,✅
property,hasCategoryCode,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasCategoryCode.schema.json,✅,✅,✅,✅
property,hasCertification,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasCertification.schema.json,✅,✅,✅,✅
property,hasCredential,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasCredential.schema.json,✅,✅,✅,✅
property,hasDefinedTerm,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasDefinedTerm.schema.json,✅,✅,✅,✅
property,hasDriveThroughService,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasDriveThroughService.schema.json,✅,✅,✅,✅
property,hasEnergyConsumptionDetails,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasEnergyConsumptionDetails.schema.json,✅,✅,✅,✅
property,hasEnergyEfficiencyCategory,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasEnergyEfficiencyCategory.schema.json,✅,✅,✅,✅
property,hasGS1DigitalLink,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasGS1DigitalLink.schema.json,✅,✅,✅,✅
property,hasMap,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMap.schema.json,✅,✅,✅,✅
property,hasMeasurement,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMeasurement.schema.json,✅,✅,✅,✅
property,hasMemberProgram,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMemberProgram.schema.json,✅,✅,✅,✅
property,hasMenuItem,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMenuItem.schema.json,✅,✅,✅,✅
property,hasMenuSection,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMenuSection.schema.json,✅,✅,✅,✅
property,hasMerchantReturnPolicy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMerchantReturnPolicy.schema.json,✅,✅,✅,✅
property,hasMolecularFunction,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasMolecularFunction.schema.json,✅,✅,✅,✅
property,hasOccupation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasOccupation.schema.json,✅,✅,✅,✅
property,hasOfferCatalog,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasOfferCatalog.schema.json,✅,✅,✅,✅
property,hasPart,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/hasPart.schema.json,✅,✅,✅,✅
